Date,Close/Last,Volume,Open,High,Low
04/19/2024,$3.37,55019,$3.45,$3.59,$3.35
04/18/2024,$3.44,29947,$3.51,$3.65,$3.4001
04/17/2024,$3.51,29780,$3.60,$3.61,$3.50
04/16/2024,$3.62,167306,$3.55,$3.73,$3.37
04/15/2024,$3.54,93053,$3.65,$3.77,$3.54
04/12/2024,$3.71,62372,$3.55,$3.71,$3.5167
04/11/2024,$3.56,44622,$3.60,$3.64,$3.53
04/10/2024,$3.58,37996,$3.61,$3.64,$3.56
04/09/2024,$3.61,39864,$3.70,$3.70,$3.60
04/08/2024,$3.70,65770,$3.70,$3.77,$3.60
04/05/2024,$3.66,43441,$3.65,$3.71,$3.60
04/04/2024,$3.66,71686,$3.75,$3.83,$3.66
04/03/2024,$3.78,130714,$3.65,$4.00,$3.61
04/02/2024,$3.6497,116413,$3.52,$3.70,$3.4555
04/01/2024,$3.52,64889,$3.45,$3.57,$3.45
03/28/2024,$3.44,160757,$3.43,$3.56,$3.35
03/27/2024,$3.57,222603,$3.29,$3.6329,$3.06
03/26/2024,$3.501,104346,$3.60,$3.80,$3.50
